ISO_WEEKSTARTDATE,COUNTRY_CODE,COUNTRY_AREA_TERRITORY,WHOREGION,ITZ,HEMISPHERE,ISO_YEAR,ISO_WEEK,SPEC_PROCESSED_NB,SPEC_RECEIVED_NB,AH1N12009,AH1,AH3,AH5,AH7N9,ANOTSUBTYPED,ANOTSUBTYPABLE,AOTHER_SUBTYPE,INF_A,BVIC_2DEL,BVIC_3DEL,BVIC_NODEL,BVIC_DELUNK,BYAM,BNOTDETERMINED,INF_B,INF_ALL,INF_NEGATIVE,ILI_ACTIVITY,ADENO,BOCA,HUMAN_CORONA,METAPNEUMO,PARAINFLUENZA,RHINO,RSV_PROCESSED,RSV,OTHERRESPVIRUS,source_row_count,has_sentinel,has_nonsentinel,has_notdefined,origin_sources,is_reported_week,positivity_rate,A_rate,B_rate,log_spec_processed,era_2020plus,era_2023plus,era_2024plus
2020-07-13,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2020,29,73.0,73.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,11.0,3.0,0.0,,,0.0,0.0,,,0.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,4.30406509320417,1,0,0
2020-07-20,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2020,30,76.0,76.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,11.0,3.0,0.0,,,0.0,0.0,,,0.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,4.343805421853684,1,0,0
2020-07-27,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2020,31,74.0,74.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,11.0,3.0,0.0,,,0.0,0.0,,,0.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,4.31748811353631,1,0,0
2020-08-03,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2020,32,82.0,82.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,13.0,3.0,0.0,,,0.0,0.0,,,0.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,4.418840607796598,1,0,0
2020-08-10,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2020,33,82.0,82.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,11.0,3.0,0.0,,,0.0,0.0,,,0.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,4.418840607796598,1,0,0
2020-08-17,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2020,34,77.0,77.0,1.0,,0.0,,,0.0,,,1.0,,,,,,0.0,0.0,1.0,15.0,3.0,0.0,,,0.0,0.0,,,0.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,0.012987012987012988,0.012987012987012988,0.0,4.356708826689592,1,0,0
2020-08-24,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2020,35,72.0,72.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,16.0,3.0,0.0,,,0.0,0.0,,,0.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,4.290459441148391,1,0,0
2020-08-31,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2020,36,84.0,84.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,17.0,3.0,0.0,,,0.0,0.0,,,0.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,4.442651256490317,1,0,0
2020-09-07,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2020,37,74.0,74.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,14.0,2.0,0.0,,,0.0,0.0,,,0.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,4.31748811353631,1,0,0
2020-09-14,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2020,38,44.0,44.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,15.0,2.0,0.0,,,0.0,0.0,,,0.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,3.8066624897703196,1,0,0
2020-09-21,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2020,39,90.0,90.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,18.0,3.0,0.0,,,0.0,0.0,,,2.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,4.51085950651685,1,0,0
2020-09-28,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2020,40,85.0,85.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,19.0,2.0,0.0,,,0.0,0.0,,,1.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,4.454347296253507,1,0,0
2020-10-05,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2020,41,68.0,68.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,19.0,3.0,1.0,,,0.0,0.0,,,0.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,4.23410650459726,1,0,0
2020-10-12,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2020,42,62.0,62.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,9.0,3.0,0.0,,,0.0,0.0,,,0.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,4.143134726391533,1,0,0
2020-10-19,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2020,43,68.0,68.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,13.0,3.0,0.0,,,0.0,0.0,,,1.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,4.23410650459726,1,0,0
2020-10-26,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2020,44,58.0,58.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,6.0,3.0,0.0,,,0.0,0.0,,,0.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,4.07753744390572,1,0,0
2020-11-02,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2020,45,69.0,69.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,11.0,3.0,0.0,,,0.0,0.0,,,0.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,4.248495242049359,1,0,0
2020-11-09,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2020,46,85.0,85.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,17.0,2.0,0.0,,,0.0,0.0,,,0.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,4.454347296253507,1,0,0
2020-11-16,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2020,47,76.0,79.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,19.0,3.0,0.0,,,0.0,0.0,,,1.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,4.343805421853684,1,0,0
2020-11-23,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2020,48,71.0,71.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,12.0,2.0,0.0,,,0.0,0.0,,,1.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,4.276666119016055,1,0,0
2020-11-30,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2020,49,80.0,80.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,17.0,3.0,0.0,,,0.0,0.0,,,1.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,4.394449154672439,1,0,0
2020-12-07,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2020,50,57.0,57.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,15.0,3.0,0.0,,,0.0,0.0,,,0.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,4.060443010546419,1,0,0
2020-12-14,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2020,51,75.0,75.0,0.0,,0.0,,,0.0,,,0.0,,,,,,1.0,1.0,1.0,14.0,2.0,0.0,,,0.0,0.0,,,0.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,0.013333333333333334,0.0,0.013333333333333334,4.330733340286331,1,0,0
2020-12-21,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2020,52,58.0,68.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,18.0,2.0,0.0,,,0.0,0.0,,,3.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,4.07753744390572,1,0,0
2020-12-28,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2020,53,17.0,17.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,6.0,2.0,0.0,,,0.0,0.0,,,0.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,2.8903717578961645,1,0,0
2021-01-04,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,1,50.0,51.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,3.9318256327243257,1,0,0
2021-01-11,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,2,71.0,72.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,4.276666119016055,1,0,0
2021-01-18,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,3,61.0,66.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,4.127134385045092,1,0,0
2021-01-25,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,4,59.0,59.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,4.0943445622221,1,0,0
2021-02-01,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,5,57.0,57.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,4.060443010546419,1,0,0
2021-02-08,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,6,46.0,51.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,3.8501476017100584,1,0,0
2021-02-15,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,7,49.0,49.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,3.912023005428146,1,0,0
2021-02-22,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,8,52.0,52.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,3.970291913552122,1,0,0
2021-03-01,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,9,63.0,63.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,4.1588830833596715,1,0,0
2021-03-08,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,10,60.0,61.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,4.110873864173311,1,0,0
2021-03-15,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,11,76.0,77.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,4.343805421853684,1,0,0
2021-03-22,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,12,84.0,84.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,17.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,4.442651256490317,1,0,0
2021-03-29,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,13,97.0,102.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,4.584967478670572,1,0,0
2021-04-05,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,14,91.0,91.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,4.5217885770490405,1,0,0
2021-04-12,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,15,96.0,96.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,20.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,,2.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,4.574710978503383,1,0,0
2021-04-19,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,16,97.0,98.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,4.584967478670572,1,0,0
2021-04-26,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,17,112.0,115.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,4.727387818712341,1,0,0
2021-05-03,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,18,90.0,90.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,4.51085950651685,1,0,0
2021-05-10,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,19,54.0,54.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,18.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,4.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,4.007333185232471,1,0,0
2021-05-17,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,20,76.0,76.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,4.343805421853684,1,0,0
2021-05-24,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,21,90.0,90.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,,0.0,0.0,4.51085950651685,1,0,0
2021-05-31,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,22,60.0,60.0,0.0,,1.0,,,0.0,,,1.0,,,,,,0.0,0.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,0.016666666666666666,0.016666666666666666,0.0,4.110873864173311,1,0,0
2021-06-07,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,23,59.0,59.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1,0,0,1,NOTDEFINED,1,,0.0,0.0,4.0943445622221,1,0,0
2021-06-14,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,24,67.0,72.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1,0,0,1,NOTDEFINED,1,,0.0,0.0,4.219507705176107,1,0,0
2021-06-21,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,25,49.0,49.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1,0,0,1,NOTDEFINED,1,,0.0,0.0,3.912023005428146,1,0,0
2021-06-28,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,26,56.0,56.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1,0,0,1,NOTDEFINED,1,,0.0,0.0,4.04305126783455,1,0,0
2021-07-05,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,27,52.0,52.0,0.0,,1.0,,,0.0,,,1.0,,,,,,0.0,0.0,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1,0,0,1,NOTDEFINED,1,0.019230769230769232,0.019230769230769232,0.0,3.970291913552122,1,0,0
2021-07-12,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,28,46.0,46.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1,0,0,1,NOTDEFINED,1,,0.0,0.0,3.8501476017100584,1,0,0
2021-07-19,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,29,54.0,54.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1,0,0,1,NOTDEFINED,1,,0.0,0.0,4.007333185232471,1,0,0
2021-07-26,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,30,57.0,58.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1,0,0,1,NOTDEFINED,1,,0.0,0.0,4.060443010546419,1,0,0
2021-08-02,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,31,44.0,44.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1,0,0,1,NOTDEFINED,1,,0.0,0.0,3.8066624897703196,1,0,0
2021-08-09,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,32,53.0,53.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1,0,0,1,NOTDEFINED,1,,0.0,0.0,3.9889840465642745,1,0,0
2021-08-16,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,33,42.0,43.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1,0,0,1,NOTDEFINED,1,,0.0,0.0,3.7612001156935624,1,0,0
2021-08-23,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,34,44.0,45.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1,0,0,1,NOTDEFINED,1,,0.0,0.0,3.8066624897703196,1,0,0
2021-08-30,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,35,48.0,52.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1,0,0,1,NOTDEFINED,1,,0.0,0.0,3.8918202981106265,1,0,0
2021-09-06,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,36,49.0,49.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1,0,0,1,NOTDEFINED,1,,0.0,0.0,3.912023005428146,1,0,0
2021-09-13,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,37,45.0,45.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1,0,0,1,NOTDEFINED,1,,0.0,0.0,3.828641396489095,1,0,0
2021-09-20,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,38,55.0,55.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1,0,0,1,NOTDEFINED,1,,0.0,0.0,4.02535169073515,1,0,0
2021-09-27,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,39,47.0,47.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1,0,0,1,NOTDEFINED,1,,0.0,0.0,3.871201010907891,1,0,0
2021-10-04,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,40,58.0,58.0,0.0,,0.0,,,0.0,,,0.0,,,,,,1.0,1.0,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1,0,0,1,NOTDEFINED,1,0.017241379310344827,0.0,0.017241379310344827,4.07753744390572,1,0,0
2021-10-11,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,41,60.0,61.0,0.0,,1.0,,,0.0,,,1.0,,,,,,0.0,0.0,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1,0,0,1,NOTDEFINED,1,0.016666666666666666,0.016666666666666666,0.0,4.110873864173311,1,0,0
2021-10-18,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,42,46.0,46.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1,0,0,1,NOTDEFINED,1,,0.0,0.0,3.8501476017100584,1,0,0
2021-10-25,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,43,55.0,55.0,0.0,,1.0,,,0.0,,,1.0,,,,,,1.0,1.0,2.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1,0,0,1,NOTDEFINED,1,0.03636363636363636,0.01818181818181818,0.01818181818181818,4.02535169073515,1,0,0
2021-11-01,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,44,111.0,111.0,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1,0,0,1,NOTDEFINED,1,,0.0,0.0,4.718498871295094,1,0,0
2021-11-08,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,45,207.0,207.0,0.0,,1.0,,,1.0,,,2.0,,,,,,2.0,2.0,4.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1,0,0,1,NOTDEFINED,1,0.01932367149758454,0.00966183574879227,0.00966183574879227,5.337538079701318,1,0,0
2021-11-15,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,46,256.0,319.0,0.0,,13.0,,,0.0,,,13.0,,,,,,1.0,1.0,14.0,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1,0,0,1,NOTDEFINED,1,0.0546875,0.05078125,0.00390625,5.54907608489522,1,0,0
2021-11-22,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,47,363.0,377.0,0.0,,37.0,,,0.0,,,37.0,,,,,,2.0,2.0,39.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1,0,0,1,NOTDEFINED,1,0.10743801652892562,0.10192837465564739,0.005509641873278237,5.8971538676367405,1,0,0
2021-11-29,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,48,437.0,483.0,0.0,,31.0,,,2.0,,,33.0,,,,,,4.0,4.0,37.0,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,1,0,0,1,NOTDEFINED,1,0.08466819221967964,0.07551487414187644,0.009153318077803204,6.082218910376446,1,0,0
2021-12-06,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,49,500.0,574.0,0.0,,58.0,,,2.0,,,60.0,,,,,,4.0,4.0,64.0,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,1,0,0,1,NOTDEFINED,1,0.128,0.12,0.008,6.2166061010848646,1,0,0
2021-12-13,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,50,479.0,583.0,1.0,,27.0,,,3.0,,,31.0,,,,,,0.0,0.0,31.0,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,1,0,0,1,NOTDEFINED,1,0.06471816283924843,0.06471816283924843,0.0,6.173786103901937,1,0,0
2021-12-20,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,51,598.0,615.0,0.0,,40.0,,,6.0,,,46.0,,,,,,0.0,0.0,46.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,1,0,0,1,NOTDEFINED,1,0.07692307692307693,0.07692307692307693,0.0,6.395261598115449,1,0,0
2021-12-27,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2021,52,549.0,556.0,0.0,,35.0,,,9.0,,,44.0,,,,,,2.0,2.0,46.0,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1,0,0,1,NOTDEFINED,1,0.08378870673952642,0.08014571948998178,0.0036429872495446266,6.309918278226516,1,0,0
2022-01-03,MYS,Malaysia,WPR,FLU_SE_ASIA,NH,2022,1,643.0,643.0,0.0,,58.0,,,19.0,,,77.0,,,,,,3.0,3.0,80.0,432.0,4.0,2.0,0.0,67.0,0.0,0.0,0.0,,4.0,0.0,2,0,1,1,NONSENTINEL|NOTDEFINED,1,0.12441679626749612,0.11975116640746501,0.004665629860031105,6.467698726104354,1,0,0
